#,PU_LOC_ID,STATE,LGA,RA,PU,BUILDING_TYPE_ID,LAT,LONG,PU_LOC_NUM_AFFILIATIONS,PU_LOC_DESC,,,
44075,IM0611005,IM,6,11,5,16,5.826627027,7.079140448,0,"the square is located in front of  chief james iziagwu's compound, umukwaraoke village",,,
44076,IM0611006,IM,6,11,6,16,5.829959608,7.072034735,0,the polling unit is located in front of lawrence egbusinwa's compound.umuikpa village.,,,
44077,IM0612001,IM,6,12,1,9,5.798063275,7.093827688,0,the hall is close to the eze's compound in agballa village,,,
44078,IM0612002,IM,6,12,2,9,5.807185641,7.094901284,0,"the hall is located behind gab emelu's family compound,umulewe",,,
44079,IM0612003,IM,6,12,3,9,5.811951938,7.096758247,0,the hall is close to ukuoma's family compound,,,
44080,IM0612004,IM,6,12,4,16,5.798074591,7.093843904,0,the square is close to the eze's compound in agballa village,,,
44081,IM0612005,IM,6,12,5,9,5.801474654,7.097429182,0,"the hall is located opposite uchenna nliama's compound,isiogwugwu",,,
44082,IM0612006,IM,6,12,6,9,5.795999626,7.102931223,0,"the square is located close to hon.ogbu's family compound,umueme",,,
44083,IM0612007,IM,6,12,7,16,5.809976692,7.099322808,0,the hall is located behind augustine agwu's family compound,,,
44084,IM0612008,IM,6,12,8,16,5.799170491,7.089625259,0,"the hall is close to ejeanwa's family compound, akoi",,,
44085,IM0612009,IM,6,12,9,9,5.799486196,7.094414289,0,the hall is located close to jakinduru's family compound,,,
44086,IM0612010,IM,6,12,10,9,5.811764533,7.090740605,0,"the hall is close to anyaoha's compound, amambasha",,,
44087,IM0612011,IM,6,12,11,9,5.814856209,7.094141934,0,"the square is close to emmanuel obieshe's family compound,umuobasi village",,,
44088,IM0612012,IM,6,12,12,16,5.795020036,7.095274299,0,the square is located close to duruohanemem's compound.,,,
44089,IM0612013,IM,6,12,13,9,5.811047925,7.093706232,0,"the hall is located along ogboko-isiekenesi road,umuegbu",,,
44090,IM0612014,IM,6,12,14,9,5.810077017,7.098310494,0,"the hall is located close to augustine aguh's compound,umuire",,,
44091,IM0613001,IM,6,13,1,16,5.849853705,7.131225723,0,"the market square is located after all saints anglican church, ikpaokwaraebo",,,
44092,IM0613002,IM,6,13,2,9,5.851986716,7.140159588,0,"the hall is beside umuobom postal agency, umuobom.",,,
44093,IM0613003,IM,6,13,3,9,5.856402817,7.143987129,0,"the hall is located around afor umuju market,umuju",,,
44094,IM0613004,IM,6,13,4,16,5.856259117,7.140860109,0,"the square is located close to raphael obi's family compound, amagu",,,
44095,IM0613005,IM,6,13,5,4,5.849056601,7.144059543,0,"the school is located after st.pauls anglican church, umuobom",,,
44096,IM0613006,IM,6,13,6,16,5.834368368,7.138555412,0,"the hall is in front of chief ethelberts compound, okwaraejesu.",,,
44097,IM0613007,IM,6,13,7,4,5.866418732,7.138164048,0,"The school is located along umuju-ikpagbar-umulewe road,umulewe",,,
44098,IM0613008,IM,6,13,8,16,5.830295105,7.131473701,0,"the square is directly in front of the eze of umueze's house,umueze",,,
44099,IM0613009,IM,6,13,9,16,5.829768157,7.134232183,0,the square is located in front of mark's compound.onyengwu village,,,
44100,IM0613010,IM,6,13,10,4,5.835514992,7.138092237,0,the school is located close to chief ethelbert okwaranyia's palatial compound.abukwa,,,
44101,IM0613011,IM,6,13,11,4,5.849548878,7.17136502,0,The school is located before comprehensive secondary school umuobom,,,
44102,IM0613012,IM,6,13,12,16,5.83116632,7.140510807,0,"the hall is opposite chikadibe's compound,uhuzi",,,
44103,IM0613013,IM,6,13,13,4,5.847666959,7.146798223,0,"the school is located close to orie market, umuobom",,,
44104,IM0613014,IM,6,13,14,4,5.862652492,7.167204942,0,the school is located along umudike-amii road in umudike that leads to arondizogu.,,,
44105,IM0613015,IM,6,13,15,16,5.865637477,7.151035425,0,"the square is directly in front of obi enwerem's family compound, mumikpa",,,
44106,IM0613016,IM,6,13,16,16,5.838538863,7.139139955,0,the square is located at umuobasi village at abukwa.,,,
44107,IM0613017,IM,6,13,17,9,5.823232309,7.136970366,0,"the centre is after abuka-umuobom fish pond, abukwa",,,
44108,IM0613018,IM,6,13,18,4,5.844272977,7.163460817,0,"the hall is located near nze bob aladu's compound,umucheke",,,
44109,IM0613019,IM,6,13,19,9,5.858991532,7.172143657,0,"the hall is located inside the salvation army compound, umudike",,,
44110,IM0613020,IM,6,13,20,16,5.870371222,7.141313643,0,"the square is located close to sakwe family compound, ikpagbara",,,
44111,IM0613021,IM,6,13,21,9,5.847603691,7.148737886,0,"the hall is located 20 metres to the front of the Eze's compound, obidim",,,
44112,IM0613022,IM,6,13,22,16,5.849861618,7.13122928,2,"the market square is located after all saints anglican church, ikpaokwaraebo",,,
44113,IM0613023,IM,6,13,23,16,5.830717672,7.146730054,0,"the square is located beside ifediora's compound, okoronyele",,,
44114,IM0613024,IM,6,13,24,4,5.839337938,7.140695035,0,"the school is located in amangbodike before central school, abukwa",,,
44115,IM0701001,IM,7,1,1,9,5.636989016,7.404812403,0,The polling unit is located in Umuezeala hall Abueke Uboma. Near St. Ignatius Catholic Church.,,,
44116,IM0701002,IM,7,1,2,9,5.637094628,7.404757915,0,The polling unit is located in Umuezala hall Abueke Uboma. Near St. Ignatius Catholic Church.,,,
44117,IM0701003,IM,7,1,3,9,5.610947066,7.391912613,0,The polling unit is located in Umudike village Abueke Uboma.,,,
44118,IM0701004,IM,7,1,4,9,5.613444275,7.390608399,0,"The polling unit is located in Umudike village hall, Abueke Uboma.",,,
44119,IM0701005,IM,7,1,5,9,5.608263981,7.395995349,0,"The polling unit is located in Umuchie village hall, Abueke Uboma.",,,
44120,IM0701006,IM,7,1,6,16,5.608278603,7.398728118,0,"The polling unit is located in Umuchie village, Abueke Uboma.",,,
44121,IM0701007,IM,7,1,7,9,5.627669251,7.408828533,0,The polling unit is located in Umuoparaodu hall Abueke Uboma. Near St. Rapheal Catholic Church.,,,
44122,IM0701008,IM,7,1,8,9,5.616022878,7.404692961,0,"The polling unit is located in Umudibia village, Abueke Uboma.",,,
44123,IM0701009,IM,7,1,9,4,5.623011245,7.393637141,0,"The Polling unit is located in Primary School Ndibinihu Abueke, Uboma.",,,
44124,IM0701010,IM,7,1,10,9,5.633587984,7.39546765,0,"The polling unit is located in Ibi village, Near St. Sialas Anglican Church Abueke Uboma.",,,
44125,IM0702001,IM,7,2,1,4,5.614678223,7.346098068,0,The polling unit is located in Amakohia Girls' Sec. School Amuzu.,,,
44126,IM0702002,IM,7,2,2,16,5.613114324,7.341760037,0,"The polling unit is located in Umuonyeche village hall, Amakohia.",,,
44127,IM0702003,IM,7,2,3,4,5.609305481,7.349071132,0,"The polling unit is located in Boys' High school, Amuzu Amakohia.",,,
44128,IM0702004,IM,7,2,4,16,5.616213812,7.341678604,0,"The polling unit is located in Nkwo Ihitte Market square, Amakohia.",,,
44129,IM0702005,IM,7,2,5,16,5.619603231,7.346234827,0,"The polling unit is located in Ogboto Umuoyo village square, Amakohia.",,,
44130,IM0702006,IM,7,2,6,4,5.620456847,7.355068838,0,"The polling unit is located in Central school Amakohia, ihitte.",,,
44131,IM0702007,IM,7,2,7,16,5.622754382,7.344915418,0,"The polling unit is located in Ogboto Nnachievu village square, Amakohia.",,,
44132,IM0702008,IM,7,2,8,13,5.620869733,7.355335766,0,"The polling unit building is located in Isinweke Motor Park; opposite central school ihitte, Along Okigwe/ Umuahia road.",,,
44133,IM0702009,IM,7,2,9,9,5.61666627,7.349478895,0,The polling unit building is located in Umuonyemereoha village hall.,,,
44134,IM0702010,IM,7,2,10,16,5.618729671,7.341860139,0,"The polling unit is located in Umuebere village hall, Amakohia.",,,
44135,IM0703001,IM,7,3,1,9,5.593883791,7.368441735,0,The polling unit is located in Umuarugwu village hall.,,,
44136,IM0703002,IM,7,3,2,9,5.584583237,7.375278627,0,The PU building is located in Umuezeigwe hall Amainyinta.,,,
44137,IM0703003,IM,7,3,3,16,5.60304515,7.380158002,0,"The polling unit is located in Ekeikpa Market Square, Amainyi Ihitte. Along Etiti Umuahia express road.",,,
44138,IM0703004,IM,7,3,4,9,5.607306277,7.378423509,0,The polling unit building is located in kingdom Hall of Jehovah's Witnesses. Along Umuahia/ Okigwe express road.,,,
44139,IM0703005,IM,7,3,5,4,5.604223184,7.381380281,0,"The polling unit is located in Primary School Amainyinta Umuorieuku, Ihitte.",,,
44140,IM0703006,IM,7,3,6,4,5.583139024,7.388697599,0,"The polling unit is located in Amainyinta Central School Umuezeagu, Amainyi. Along Ihitte/Uboma Express road.",,,
44141,IM0703007,IM,7,3,7,16,5.586207264,7.391703115,0,The polling unit is located in Amaokwe Uhualaubi village square Ihitte. Along Amaokwe Express.,,,
44142,IM0703008,IM,7,3,8,16,5.584873703,7.389704017,0,"The polling unit is located in Eluokpu village square Amaokwe, Amainyi Ihitte.",,,
44143,IM0703009,IM,7,3,9,9,5.579951179,7.393913185,0,"The polling unit is located in Umuehetu hall, Amaokwe/Umulo Umuezeagu village.  Ihitte.",,,
44144,IM0703010,IM,7,3,10,9,5.597494693,7.38655341,0,"The polling unit is located in Umuode, Ogboto Umutuada village. Amainyi Ihitte.",,,
44145,IM0703011,IM,7,3,11,16,5.586466888,7.386262114,0,"The polling unit is located in Ekeamainyi market square, Amainyi Ihitte.",,,
44146,IM0703012,IM,7,3,12,16,5.583253096,7.396438295,0,"The polling unit is located in Umumgboghoke village square, Umunahihie Ihitte.",,,
44147,IM0703013,IM,7,3,13,4,5.580375225,7.396932034,0,"The polling unit is located in Community School Umunahihie village, Amainyi Ihitte.",,,
44148,IM0704001,IM,7,4,1,9,5.620402738,7.331077326,0,The polling unit is located in Umuemee village hall.,,,
44149,IM0704002,IM,7,4,2,9,5.624743212,7.331763687,0,"The polling unit is located in Umuemee village hall II, Atonerim.",,,
44150,IM0704003,IM,7,4,3,16,5.606519331,7.331592993,0,"The polling unit is located in Elugwu village square, Atonerim.",,,
44151,IM0704004,IM,7,4,4,16,5.610993468,7.328867893,0,The polling unit is located in Umuchienta village square.,,,
44152,IM0704005,IM,7,4,5,16,5.620971453,7.337598511,0,"The polling unit is located in Umuezinna village square, Atonerim.",,,
44153,IM0704006,IM,7,4,6,16,5.614675811,7.338513094,0,The polling unit is located in Ogboto Umunemeaku village square.,,,
44154,IM0704007,IM,7,4,7,16,5.612438307,7.337891977,0,"The polling unit is located in Ogboto Umuezea village square, Atonerim.",,,
44155,IM0704008,IM,7,4,8,16,5.607773976,7.335074862,0,"The polling unit is located in Ogboto Umuoka village square, Atonerim.",,,
44156,IM0704009,IM,7,4,9,4,5.615147059,7.336393258,0,The polling unit is located in Comm. School Umudrim. Near St. Peter's Catholic Church.,,,
44157,IM0704010,IM,7,4,10,9,5.613180798,7.330881997,0,"The polling unit is located in Umuokoroafor village hall, At Atonerim.",,,
44158,IM0705001,IM,7,5,1,16,5.651349586,7.385009998,2,The polling unit is located in Eke Umuawuchi market square Awuchinumo.,,,
44159,IM0705002,IM,7,5,2,9,5.657123124,7.385614734,0,"The polling unit is located in Ubom Umuori village hall, Awuchinumo Uboma.",,,
44160,IM0705003,IM,7,5,3,9,5.657231086,7.385488864,0,The polling unit is located in Obom Umuori hall Awuchinumo. Uboma.,,,
44161,IM0705004,IM,7,5,4,16,5.649837049,7.39027666,0,"The polling unit is located in Umuduruebo village hall, Awuchinumo Uboma.",,,
44162,IM0705005,IM,7,5,5,16,5.645599999,7.393660521,0,The polling unit is located in Umuokpoko village square.,,,
44163,IM0705006,IM,7,5,6,16,5.649146567,7.388902081,0,The polling unit is located in Umuike village square.,,,
44164,IM0705007,IM,7,5,7,16,5.651441211,7.385721811,0,The PU building is located in Umuike Eluama Umunmiri village square. Near Eke Umuawuchi market square Awuchinumo.,,,
44165,IM0705008,IM,7,5,8,9,5.65196354,7.388315267,0,"The polling unit is located in Umuebonu hall, Awuchinumo Uboma.",,,
44166,IM0705009,IM,7,5,9,4,5.656655401,7.399760633,2,"The PU is located in United School Umunumo, Awuchinumo.",,,
44167,IM0705010,IM,7,5,10,16,5.654273045,7.397395718,0,The polling unit is located in Orie Umunumo market square.,,,
44168,IM0705011,IM,7,5,11,16,5.655064942,7.398293051,0,"The polling unit is located in Umunumu, Umuoparachoke village square Awuchinumo.",,,
44169,IM0706001,IM,7,6,1,16,5.692069281,7.343838907,0,"The polling unit is located in Ulo Ikoro Umuezeke village hall, Dimneze.",,,
44170,IM0706002,IM,7,6,2,12,5.694515957,7.350766587,0,"The polling unit is located in a Post Office, Next to Eke Egbu Market Square. Onitsha Uboma.",,,
44171,IM0706003,IM,7,6,3,9,5.690658731,7.356475144,0,"The polling unit is located in Umudim Civic Hall, Onitsha Uboma Dimneze.",,,
44172,IM0706004,IM,7,6,4,4,5.673322642,7.389774483,2,"The polling unit is located in Community School 2, Umueze, Ezimba Dimneze.",,,
44173,IM0706005,IM,7,6,5,4,5.686166779,7.368020025,0,"The polling unit is located in Community School 1, Umukaku village Ezimba Dimneze.",,,
44174,IM0706006,IM,7,6,6,16,5.698224122,7.346695695,0,"The polling unit is located in Umuduruehie/Umuchike village Square, Onitsha Dimneze Uboma.",,,
44175,IM0706007,IM,7,6,7,9,5.700216984,7.351910905,0,"The polling unit is located in Umuehienze hall Onitsha Uboma, Dimneze.",,,
44176,IM0706008,IM,7,6,8,16,5.681229176,7.377367104,0,"The polling unit is located in Umuduruoma village hall Ezimba Dimneze, Uboma.",,,
44177,IM0706009,IM,7,6,9,16,5.675785862,7.386943493,0,The polling unit  building is located in Ukwuachi village square. Ezimba Dimneze Uboma.,,,
44178,IM0706010,IM,7,6,10,16,5.677963634,7.38221501,1,The polling unit is located in Umuakunne Ikoro village square Umuokparaire village. Ezimba Dimneze.,,,
44179,IM0706011,IM,7,6,11,16,5.683989482,7.347537554,0,"The polling unit is located in Umuakpa village hall, Dimneze.",,,
44180,IM0707001,IM,7,7,1,4,5.611636112,7.374911925,0,"The polling unit building is located in the school premises, off Umuahia/ Okigwe express road.",,,
44181,IM0707002,IM,7,7,2,4,5.611975861,7.374625579,0,"The building is located in Comm. School I, Ikperejere.",,,
44182,IM0707003,IM,7,7,3,4,5.618191045,7.368093126,0,"The polling unit is located in Comm.School II, Ikperejere.",,,
44183,IM0707004,IM,7,7,4,16,5.627365438,7.374769607,0,"The polling unit is located in Oriezeala market square,  Ikpoto village Ikperejere.",,,
44184,IM0707005,IM,7,7,5,16,5.618202654,7.370924381,0,"The polling unit is located in Isi Orie hall, Ikperejere.",,,
44185,IM0707006,IM,7,7,6,9,5.611678326,7.384113816,0,"The polling unit is located in Umuduruokoroafor hall, Ikperejere.",,,
44186,IM0707007,IM,7,7,7,16,5.618458649,7.378037296,0,"The building is located in Afor Ukwu Market Square, Off Umuahia/Okigwe road.",,,
44187,IM0707008,IM,7,7,8,9,5.626494834,7.385877321,0,The building is located in Umuejere hall Ikperejere.,,,
44188,IM0707009,IM,7,7,9,4,5.600209046,7.40239918,0,"The  building is located in Community School Umuoma, Next to St. Peter's Anglican Church.",,,
44189,IM0707010,IM,7,7,10,4,5.600318363,7.402439816,0,"The PU building is located in Community School Umuoma, Next to St. John  Anglican Church.",,,
44190,IM0707011,IM,7,7,11,16,5.601483741,7.40344712,0,"The building is located in Umuoma market square, Next to Community School Umuoma.",,,
44191,IM0707012,IM,7,7,12,16,5.601681193,7.403881185,0,"The building is located in Umuoma market square, Next to Community School Umuoma.",,,
44192,IM0707013,IM,7,7,13,16,5.590482987,7.402222401,0,"The building is located in Alaocha village, Ikperejere.",,,
44193,IM0708001,IM,7,8,1,4,5.64733892,7.350175043,0,"The PU building is located in Comm School II, Umuchiaku Okata village. Near Emmanuel Church Lowa.",,,
44194,IM0708002,IM,7,8,2,4,5.628111927,7.352435899,0,"The polling unit is located in Comm. School 1, Umuobu village Lowa. Next to Methodist Church.",,,
44195,IM0708003,IM,7,8,3,4,5.635528978,7.353783804,0,"The polling unit building is located in Okata Comprehensive Sec. School, Uboma.",,,
44196,IM0708004,IM,7,8,4,9,5.638305229,7.355379841,0,"The polling unit is located in Ndiuhuala village hall, Okata Uboma.",,,
44197,IM0708005,IM,7,8,5,4,5.633985715,7.358193781,0,"The PU building is located in Primary School Lowa , Near St. Silas Anglican Church Lowa.",,,
44198,IM0708006,IM,7,8,6,4,5.655604242,7.357043604,1,The polling unit is located in Comm. School 1Umukara village Uzinomi.,,,
44199,IM0708007,IM,7,8,7,4,5.64752406,7.377005823,0,The polling unit is located in Central School Okata Uboma.,,,
44200,IM0708008,IM,7,8,8,16,5.637711147,7.371739139,0,"The polling unit is located in Umuanu Uhuala vilage hall, Okata Uboma.",,,
44201,IM0708009,IM,7,8,9,9,5.658613919,7.349199814,1,"The polling unit is located in Umuzi Hall, Okata Uboma.",,,
44202,IM0708010,IM,7,8,10,9,5.646952386,7.362146789,0,"The polling unit is located in Umuohoshia Hall, Umuodoma village. Okata Uboma.",,,
44203,IM0709001,IM,7,9,1,4,5.626933783,7.328397316,0,The polling unit is located in Comm. School Umuezegwu. Along Anara/Umuahia road.,,,
44204,IM0709002,IM,7,9,2,16,5.624403256,7.325092136,0,The polling unit is located in Umumgburu village hall Umuezegwu.,,,
44205,IM0709003,IM,7,9,3,16,5.615744468,7.321695982,0,The polling unit is located in Ukwuchi hall Umuezegwu..,,,
44206,IM0709004,IM,7,9,4,16,5.614364446,7.321989728,0,"The polling unit is located in Umuakasara village hall, Umuezegwu.",,,
44207,IM0709005,IM,7,9,5,9,5.622962138,7.320221907,0,The polling unit is located in Umuokwo hall Along Owerri / Mbaise road.,,,
44208,IM0709006,IM,7,9,6,16,5.623799527,7.321709513,0,"The polling unit is located in Umuegejuru village,  Umuezegwu Ihitte/Uboma.",,,
44209,IM0709007,IM,7,9,7,9,5.616796488,7.317119484,0,The polling unit  building is located in Okpuruka hall Umuezegwu.,,,
44210,IM0709008,IM,7,9,8,9,5.615761508,7.317749804,0,"The polling unit is located in Ehileme hall, Umuokpuruka/Umubedia village Umuezegwu.",,,
44211,IM0709009,IM,7,9,9,16,5.61356429,7.319486129,0,"The polling unit is located in Umudibia village square, Umuokpuruka/Umudebia Umuezegwu.",,,
44212,IM0710001,IM,7,10,1,9,5.605998558,7.356119424,0,"The polling unit is located in Uhuegbu/Umuokoro hall, Umuihi.",,,
44213,IM0710002,IM,7,10,2,4,5.603135311,7.365271457,0,The polling unit is locaated in Nwaeruru Mbakwe Sec. School Umuode Umuihi.,,,
44214,IM0710003,IM,7,10,3,9,5.605480188,7.367198093,0,"The polling unit is located in Umuezeokwa hall Umuihi, Ihitte Uboma.",,,
